2025-07-04 15:04:33.066 [info] updateURL https://api2.cursor.sh/updates/api/update/linux-x64/cursor/1.2.1/8ac364b819bbfb9633a829450228386eb96abc5abf1e96aee7235a31a1fdd736/stable
2025-07-04 15:04:33.067 [info] update#setState idle
2025-07-04 15:04:38.256 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:41.707 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:41.721 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:41.808 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:41.817 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:41.932 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:41.961 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:41.979 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:42.079 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:42.094 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:42.106 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:42.224 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:42.240 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:42.250 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:42.356 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:42.366 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:42.489 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:42.523 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:42.537 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:42.658 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:42.886 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:43.005 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:43.087 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:43.098 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:43.113 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:43.302 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:43.430 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:43.474 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:43.530 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:43.694 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:43.753 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:43.821 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:43.907 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:44.086 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:44.116 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
2025-07-04 15:04:44.246 [error] CodeWindow: renderer process gone (reason: clean-exit, code: <unknown>)
